sample_id,origin,path,sha256,size_bytes,format,label,serializer,container_chain,Inner_pickle_path,repo_id,used_in_RQ
2-2-B-00027,Public Artifact Benign,data/public_artifact_benign/2-2-B-00027.bin,4997ba0d00c6d22cc70c7b4dc362ddc107a318a01bb12249eb0d993814eb6d72,4143,bin,F,pickle,,,Mathoctopus/Parallel_7B,1;2;3
2-2-B-00029,Public Artifact Benign,data/public_artifact_benign/2-2-B-00029.pt,1cda5c9220366a478197c6b1eea38cb7239b015699101bad1d6d0fbc5d6e1b70,6787363,pt,F,pickle,,,smegmarip/ComfyUI,1;2;3
2-2-B-00032,Public Artifact Benign,data/public_artifact_benign/2-2-B-00032.gz,c677a62dc728c550090d83418e50cb7fd61ad919f6968657473b7f8832348e90,1663742109,gz,F,pickle,,,kiwhansong/DFoT,1;2;3
2-2-B-00033,Public Artifact Benign,data/public_artifact_benign/2-2-B-00033.gz,15e978f1e16fc7419f621d83e6b73e5d88c64d8e91bfbe08d3aba0f9230be489,52975952,gz,F,pickle,,,kiwhansong/DFoT,1;2;3
2-2-B-00034,Public Artifact Benign,data/public_artifact_benign/2-2-B-00034.pt,7fb72cbedd4603ce382cabf8ab997f1deb2220e50f0e9b858c50d24a519f526d,54788266,pt,F,pickle,,,keremberke/yolov8m-pcb-defect-segmentation,1;2;3
2-2-B-00035,Public Artifact Benign,data/public_artifact_benign/2-2-B-00035.bin,e9ee40a6b45ec7881cd8c6b513d6ec4f5ceabd90122e00f54b0b3f42c1e2ca69,419080819,bin,F,pickle,,,flair/ner-english,1;2;3
2-2-B-00036,Public Artifact Benign,data/public_artifact_benign/2-2-B-00036.bin,ca998effad47d5e4aacfff503d9d231e596afcfc05cc83fd1e38cf35ed44594f,5496,bin,F,pickle,,,syssec-utd/py38-pylingual-v1-segmenter,1;2;3
2-2-B-00037,Public Artifact Benign,data/public_artifact_benign/2-2-B-00037.pt,152d6a9c5c76c9f2fd2fd5cc167efaed7c8c02e31002b15415899710f1d71f98,6744002,pt,F,pickle,,,keremberke/yolov8n-building-segmentation,1;2;3
2-2-B-00039,Public Artifact Benign,data/public_artifact_benign/2-2-B-00039.bin,7c8ddfa6ef496e2958031729601823078bcb1ffd979afc2066c6ccf1afea27cd,5969,bin,F,pickle,,,Henry236/nilechat-eg-stage1-general,1;2;3
2-2-B-00040,Public Artifact Benign,data/public_artifact_benign/2-2-B-00040.bin,ffd120a063dd9b42af7c292628cb0ef9cef6a2f70c87ecf2378c4fb29ca6ae11,5969,bin,F,pickle,,,Henry236/nilechat-eg-stage1-general,1;2;3
2-2-B-00041,Public Artifact Benign,data/public_artifact_benign/2-2-B-00041.pt,375c8a7c2603a3fffe22c546d24aeab9ae9ffeb71550363354fc414473b16eba,6757186,pt,F,pickle,,,keremberke/yolov8n-pothole-segmentation,1;2;3
2-2-B-00042,Public Artifact Benign,data/public_artifact_benign/2-2-B-00042.pt,2cb4c640895c4b25871b7c91630e91deabe74d016d9d7d702728ca66ad1b3487,23815362,pt,F,pickle,,,finloop/yolov8s-seg-solar-panels,1;2;3
2-2-B-00043,Public Artifact Benign,data/public_artifact_benign/2-2-B-00043.pt,9379f467a6e97a72bbda1ff81096e56f8f87831660b29436fc5783a043e0b94b,23815362,pt,F,pickle,,,finloop/yolov8s-seg-solar-panels,1;2;3
2-2-B-00044,Public Artifact Benign,data/public_artifact_benign/2-2-B-00044.pt,a27af31654c6a4edbdc85581c33d93c13986b5919de7de410f8d85d801b3bb34,23814274,pt,F,pickle,,,keremberke/yolov8s-building-segmentation,1;2;3
2-2-B-00045,Public Artifact Benign,data/public_artifact_benign/2-2-B-00045.pt,0e508c055ce9b1df031207d6fb0b952073a73812d605d8fd60035dc69ac13630,23830146,pt,F,pickle,,,keremberke/yolov8s-pothole-segmentation,1;2;3
2-2-B-00046,Public Artifact Benign,data/public_artifact_benign/2-2-B-00046.pt,af3363324fb9a139f354b428da838f6d6fc1357366f2c799b7eefba050fab4bd,6745282,pt,F,pickle,,,keremberke/yolov8n-pcb-defect-segmentation,1;2;3
2-2-B-00047,Public Artifact Benign,data/public_artifact_benign/2-2-B-00047.bin,da8081d36af7666efbbea8a1a5dfc6f1fe62fea15eb052b8fa0784c445637107,7544,bin,F,pickle,,,HaochenWang/TreeVGR-7B-CI,1;2;3
2-2-B-00048,Public Artifact Benign,data/public_artifact_benign/2-2-B-00048.pt,61921abe1f2ed930bf28328a16b3162278cdb239a1e8280b6ac827119f13cee0,53164402,pt,F,pickle,,,vivekvar/helmet-v5,1;2;3
2-2-B-00049,Public Artifact Benign,data/public_artifact_benign/2-2-B-00049.gz,cd3b1d3f71fb084794a813794ec407c6db5502f64936bd319880ae66e73ed986,977180,gz,F,pickle,,,BAAI/SegVol,1;2;3
2-2-B-00050,Public Artifact Benign,data/public_artifact_benign/2-2-B-00050.pt,28917daf69ce33c8d896fe9432ff578f5b23aba2dc59d447be0ff44da3ca8cbb,54877664,pt,F,pickle,,,asdasdasd1234567890/asd,1;2;3
2-2-B-00055,Public Artifact Benign,data/public_artifact_benign/2-2-B-00055.pt,55ed65c56c91713d23e8402371c6c49a6fd84f257f7dce452e8d70e41dcbe152,6182636,pt,F,pickle,,,asdasdasd1234567890/asd,1;2;3
2-2-B-00056,Public Artifact Benign,data/public_artifact_benign/2-2-B-00056.pt,3184e40847c4eae53e9bb17d8adc07e81e13bca5c0c4c9c6f258a872db41251c,143940851,pt,F,pickle,,,asdasdasd1234567890/asd,1;2;3
2-2-B-00058,Public Artifact Benign,data/public_artifact_benign/2-2-B-00058.bin,8c15f7aef3b80f38cb81f2c9f61f01cf794de78926ce8681ebd8c0fd25ef8b9b,6289,bin,F,pickle,,,RTannous/gpt-oss-20b-multilingual-reasoner,1;2;3
2-2-B-00059,Public Artifact Benign,data/public_artifact_benign/2-2-B-00059.pt,53773783fd977a67896ed0e5efd05d2b75274244004e295cf6b7e8490d5db813,23819330,pt,F,pickle,,,keremberke/yolov8s-pcb-defect-segmentation,1;2;3
2-2-B-00060,Public Artifact Benign,data/public_artifact_benign/2-2-B-00060.pt,49b767e3c385a53ae4f39ffb1b7fee20a7081efafcd05bd074bb5c2082e08054,249174221,pt,F,pickle,,,jjhhjj/PCB_ObjectDetection,1;2;3
2-2-B-00061,Public Artifact Benign,data/public_artifact_benign/2-2-B-00061.pt,76f336fa5c11963e0d9213cf5100bd19660f579334b89242b1722295d144a66d,249174349,pt,F,pickle,,,jjhhjj/PCB_ObjectDetection,1;2;3
2-2-B-00062,Public Artifact Benign,data/public_artifact_benign/2-2-B-00062.bin,b2cad68d9a0d868c7ea6a4863816d042123ae496c3230c9185dbc9e80561e3a6,2107,bin,F,pickle,,,KennethEnevoldsen/dfm-sentence-encoder-large,1;2;3
2-2-B-00063,Public Artifact Benign,data/public_artifact_benign/2-2-B-00063.bin,b46e3df7fb65fc2c3c2319c5aea81f982bf7045d69247eafe15c5e9a0271a14c,5432,bin,F,pickle,,,globalise/GloBERTise-event-classifier-general,1;2;3
2-2-B-00064,Public Artifact Benign,data/public_artifact_benign/2-2-B-00064.bin,310c1f2cb78984f98d19821c929435f62970616e8f03bda114499f414070bac5,6033,bin,F,pickle,,,Henry236/east8b-eg-lora-chunk-nilechat,1;2;3
2-2-B-00065,Public Artifact Benign,data/public_artifact_benign/2-2-B-00065.bin,6b7a49036ffa878b9a140914bd9c626a64799b3d62685205c325df45890d951f,6033,bin,F,pickle,,,Henry236/east8b-eg-lora-chunk-nilechat,1;2;3
2-2-B-00067,Public Artifact Benign,data/public_artifact_benign/2-2-B-00067.bin,0d0a12e630ada99919e4fe82da7c20c3021a1937dca5477d9c24b66131e9cc4c,6033,bin,F,pickle,,,Henry236/nilechat-eg-lora-chunk-llama,1;2;3
2-2-B-00068,Public Artifact Benign,data/public_artifact_benign/2-2-B-00068.bin,9d687f12ef356e8d5dfe5d4e0814b3dd39c381abb075b195065256646e6bad95,6033,bin,F,pickle,,,Henry236/nilechat-eg-lora-chunk-llama,1;2;3
2-2-B-00069,Public Artifact Benign,data/public_artifact_benign/2-2-B-00069.bin,7badb25ddb926a41445cac07985916781f101a258ceb71a5482f1d45945be3ec,5496,bin,F,pickle,,,docling-project/ChemicalOCR,1;2;3
2-2-B-00070,Public Artifact Benign,data/public_artifact_benign/2-2-B-00070.bin,fcfabacb8ff8906fd6275e8d6f6a383a297ec1cbef293a9c1004bc61524a6202,6033,bin,F,pickle,,,Henry236/nilechat-eg-lora-chunk-nilechat,1;2;3
2-2-B-00071,Public Artifact Benign,data/public_artifact_benign/2-2-B-00071.bin,c7b68e215558060bd9c3b6cb646177156b3abf72c81ef7bffbc7aaddbd4a8369,6033,bin,F,pickle,,,Henry236/nilechat-eg-lora-chunk-nilechat,1;2;3
2-2-B-00072,Public Artifact Benign,data/public_artifact_benign/2-2-B-00072.ckpt,6acedcd2baee0e4a9ac6e8a9193b594247305801a26932aca5a3dee49ac3da8c,993937386,ckpt,F,pickle,,,ecmwf/aifs-single-1.1,1;2;3
2-2-B-00073,Public Artifact Benign,data/public_artifact_benign/2-2-B-00073.bin,3ce4ce8b4e89d28f67ace5f5e759fdd2a53979ebbb5a30ad399c82f6526bcca6,5777,bin,F,pickle,,,MohdNihal03/qwen2.5-coder-1.5b-CodeSLM-Nihal,1;2;3
2-2-B-00074,Public Artifact Benign,data/public_artifact_benign/2-2-B-00074.bin,15e97282c34dd5bc15b23c19103c7348d74e3b2d01f6d93824da3d9d1aa84825,6033,bin,F,pickle,,,Henry236/east8b-eg-lora-chunk-gemma,1;2;3
2-2-B-00075,Public Artifact Benign,data/public_artifact_benign/2-2-B-00075.bin,22c235078a9a9138727d3dc81b62baf3bfb9cfa17d45593e07e1a130d92b8b93,6033,bin,F,pickle,,,Henry236/east8b-eg-lora-chunk-gemma,1;2;3
2-2-B-00076,Public Artifact Benign,data/public_artifact_benign/2-2-B-00076.ckpt,4e23ef40157b9e99b5228e5dcffb0d0d5a789f019ffcc89033ee9caae5d7ff6b,994330548,ckpt,F,pickle,,,ecmwf/aifs-single-2.0,1;2;3
2-2-B-00077,Public Artifact Benign,data/public_artifact_benign/2-2-B-00077.pt,915c85e044be080c3ca4d010f291ea5852d2b7203f2a21c23c5d99b11863ec3a,23863380,pt,F,pickle,,,Anzhc/Anzhcs_YOLOs,1;2;3
2-2-B-00078,Public Artifact Benign,data/public_artifact_benign/2-2-B-00078.bin,67ed652443b3aeed4346a4bf53eee04f99688488b99528f8197f42f82bc76eb1,6331,bin,F,pickle,,,lesjie/Llava-Pythia-400M,1;2;3
2-2-B-00079,Public Artifact Benign,data/public_artifact_benign/2-2-B-00079.ckpt,1fed399c097c0127d5bbe074f4f8bbc123759736145d990699c215ff07543ccd,994084883,ckpt,F,pickle,,,ecmwf/aifs-single-1.0,1;2;3
2-2-B-00080,Public Artifact Benign,data/public_artifact_benign/2-2-B-00080.bin,d5aedfd96a45f0936d83b414ee1ff016f5e189ffbe0d5da85779b828b395fc26,5883,bin,F,pickle,,,OpenBuddy/openbuddy-openllama-7b-v12-bf16,1;2;3
2-2-B-00081,Public Artifact Benign,data/public_artifact_benign/2-2-B-00081.bin,cf901050db8148235cf592bbb5b93251b448a57d2730feee5b85c30303fcfa19,1472232964,bin,F,pickle,,,flair/ner-english-ontonotes,1;2;3
2-2-B-00082,Public Artifact Benign,data/public_artifact_benign/2-2-B-00082.bin,04bb7fb923759bf39d49b883193c9f65b8bd3a56c0102d9777ae549349c22a5b,7096,bin,F,pickle,,,laion/universal-audio-annotation-pipeline,1;2;3
2-2-B-00083,Public Artifact Benign,data/public_artifact_benign/2-2-B-00083.bin,bd3715a51bf488d983ef7d8fa142422ff52c5fbdfd2535200c1cbc6ed440ea43,4923,bin,F,pickle,,,ghost613/whisper-large-v3-turbo-korean,1;2;3
2-2-B-00084,Public Artifact Benign,data/public_artifact_benign/2-2-B-00084.pt,9dd869329725caedf5f0c13dd383abec1e385f566d8afe2047b141f604844e80,414067833,pt,F,pickle,,,jdh-algo/JoyVASA,1;2;3
2-2-B-00085,Public Artifact Benign,data/public_artifact_benign/2-2-B-00085.bin,f3ced39871fa7c7a88f826b09e41064daaac1ea0284f0a8b3036f748ab90c43e,6033,bin,F,pickle,,,Henry236/east8b-eg-lora-chunk-llama,1;2;3
2-2-B-00086,Public Artifact Benign,data/public_artifact_benign/2-2-B-00086.bin,102a13affd8ac871acf39042cd8fde0b6a32b5f1e572e375a7f24c7c91e4b55a,6033,bin,F,pickle,,,Henry236/east8b-eg-lora-chunk-llama,1;2;3
2-2-B-00087,Public Artifact Benign,data/public_artifact_benign/2-2-B-00087.bin,c1764f6fe3d82c2855fe1c542fa563a90af7186bf1c63298e8eeb8a07c1ffe27,2043,bin,F,pickle,,,ZurichNLP/unsup-simcse-xlm-roberta-base,1;2;3
2-2-B-00088,Public Artifact Benign,data/public_artifact_benign/2-2-B-00088.pt,a6e99b1305f600c35e7f6400741c2322b198ae03755f91dc1c59d7a78d77f13c,6813030,pt,F,pickle,,,Anzhc/Anzhcs_YOLOs,1;2;3
2-2-B-00089,Public Artifact Benign,data/public_artifact_benign/2-2-B-00089.bin,1e90be6ce830ad44c2a041161d0d228cfc6b10d21ab320230a2452e57a94d7ac,3899,bin,F,pickle,,,axiong/PMC_LLaMA_13B,1;2;3
2-2-B-00090,Public Artifact Benign,data/public_artifact_benign/2-2-B-00090.pth,23b0c1896a3ba5fd802a1cef635a3dad598e85960de57a29815a5bb3dd3ce5f7,617696116,pth,F,pickle,,,vrg-prague/BBoxMaskPose,1;2;3
2-2-B-00091,Public Artifact Benign,data/public_artifact_benign/2-2-B-00091.pth,c9042a29aa58e309e073b5767788a16b224db459e1d65bad5f7acb056cb36ef0,3741995535,pth,F,pickle,,,vrg-prague/BBoxMaskPose,1;2;3
2-2-B-00092,Public Artifact Benign,data/public_artifact_benign/2-2-B-00092.pth,7255986ab80a4e2c7b60f135fd4b0ffb9438991f21ac1c23a7c54cd1ecf79bee,161604468,pth,F,pickle,,,vrg-prague/BBoxMaskPose,1;2;3
2-2-B-00093,Public Artifact Benign,data/public_artifact_benign/2-2-B-00093.pth,f142a36eed7cd95af34e912b5a2da50f54259fa49d9ccd5334a95c8772e6733a,7728536947,pth,F,pickle,,,vrg-prague/BBoxMaskPose,1;2;3
2-2-B-00094,Public Artifact Benign,data/public_artifact_benign/2-2-B-00094.pth,a2f20b6fba17a481375a3ca1d2e78294aef2dafaab971292a7405ce2e5f674f6,426109036,pth,F,pickle,,,vrg-prague/BBoxMaskPose,1;2;3
2-2-B-00095,Public Artifact Benign,data/public_artifact_benign/2-2-B-00095.pth,2ace4a217ca9182d88278c5e5dbd4e66688cac0c6a28030c0e2c9fd1ba804100,142923500,pth,F,pickle,,,vrg-prague/BBoxMaskPose,1;2;3
2-2-B-00096,Public Artifact Benign,data/public_artifact_benign/2-2-B-00096.pth,a23b750ab66653d992a7589cde6807896360fb6c49872d726c89f43d4d2b36f1,421955244,pth,F,pickle,,,vrg-prague/BBoxMaskPose,1;2;3
2-2-B-00097,Public Artifact Benign,data/public_artifact_benign/2-2-B-00097.pth,931b2f14486c199feee57714d6ab7e162fb904495050efa4d2142306395dc250,1704836116,pth,F,pickle,,,vrg-prague/BBoxMaskPose,1;2;3
2-2-B-00098,Public Artifact Benign,data/public_artifact_benign/2-2-B-00098.pth,a45ed8d217dc12dcb64da2c2eb2466be9f5d99806369bcf4b9400ecfa2a744f8,946095332,pth,F,pickle,,,vrg-prague/BBoxMaskPose,1;2;3
2-2-B-00099,Public Artifact Benign,data/public_artifact_benign/2-2-B-00099.pt,6be1c13ca7a51c2425e278e07e7ae3d4c94ee125b874a0104a142f4f5a35a308,6906493,pt,F,pickle,,,Anzhc/Anzhcs_YOLOs,1;2;3
2-2-B-00100,Public Artifact Benign,data/public_artifact_benign/2-2-B-00100.pth,203504ffccfb91cbbf1e5e5d16929682df1b9199bd9dd8f3caa7115c1405ad0d,394302828,pth,F,pickle,,,vrg-prague/BBoxMaskPose,1;2;3
2-2-B-00101,Public Artifact Benign,data/public_artifact_benign/2-2-B-00101.pth,ca3e5577839e5ce22390d1d6409241f61526346c80086d3ee1990b503dd93635,3259992404,pth,F,pickle,,,vrg-prague/BBoxMaskPose,1;2;3
2-2-B-00102,Public Artifact Benign,data/public_artifact_benign/2-2-B-00102.bin,bd3f6fb75c41d94e223a9ac8c5493e5600d5b8c5501ce6178e551b64952b54dd,6033,bin,F,pickle,,,Henry236/east8b-eg-lora-heuristic,1;2;3
2-2-B-00103,Public Artifact Benign,data/public_artifact_benign/2-2-B-00103.bin,3b7f58321eea14364587c280ddc055ad0a161fdb8a2e9d81351505baed73ddca,6033,bin,F,pickle,,,Henry236/east8b-eg-lora-heuristic,1;2;3
2-2-B-00104,Public Artifact Benign,data/public_artifact_benign/2-2-B-00104.bin,ab2a55d99d554b614e62a1cc2b43a5981feda7b0fbd4713a15efa9946f443ce9,6033,bin,F,pickle,,,Henry236/east8b-eg-lora-heuristic,1;2;3
2-2-B-00105,Public Artifact Benign,data/public_artifact_benign/2-2-B-00105.bin,08132c3d879489cdafc7443f4c2000ad4bfbd4974b4c5f7e0f0f69d37e3601de,6033,bin,F,pickle,,,Henry236/nilechat-eg-lora-chunk-gemma,1;2;3
2-2-B-00106,Public Artifact Benign,data/public_artifact_benign/2-2-B-00106.bin,0f0b245bab6ae94b4c144a1f3218ce0f6cc48a9d3a5e6d9173fce010f04a54e1,6033,bin,F,pickle,,,Henry236/nilechat-eg-lora-chunk-gemma,1;2;3
2-2-B-00107,Public Artifact Benign,data/public_artifact_benign/2-2-B-00107.bin,1f0affa78520ab64cf79891df7026c5fbeba78e0ffaaac237b94fb6648b0076b,5112,bin,F,pickle,,,ab-ai/pii_model,1;2;3
2-2-B-00108,Public Artifact Benign,data/public_artifact_benign/2-2-B-00108.bin,fe6e3348f136c9b50e5b7ff3939a0aca31453e7fbef30d71133ebde6392f9959,6033,bin,F,pickle,,,Henry236/nilechat-eg-lora-heuristic,1;2;3
2-2-B-00111,Public Artifact Benign,data/public_artifact_benign/2-2-B-00111.pt,dbf083201298a495e332113de0612d1be1ae8307628628eb7972a31979cdbbb3,6834492,pt,F,pickle,,,Anzhc/Anzhcs_YOLOs,1;2;3
2-2-B-00115,Public Artifact Benign,data/public_artifact_benign/2-2-B-00115.bin,91f2fab4355d442ca3824dbc42d8018c1b27072fa50e0150e6b14f2cfa39bc32,4091,bin,F,pickle,,,Alnusjaponica/toxicity-score-multi-classification,1;2;3
2-2-B-00116,Public Artifact Benign,data/public_artifact_benign/2-2-B-00116.pt,0b88a8b43eff9ae1285ea2716f1450ba55623353f924dde31b322ed8d6f74675,23831971,pt,F,pickle,,,dayuadg/public-storage,1;2;3
2-2-B-00118,Public Artifact Benign,data/public_artifact_benign/2-2-B-00118.pt,3112ced2bd21b48ca2a4357c2927b7e423d9ff851bc976de182a6c05f5851da0,6770680,pt,F,pickle,,,dayuadg/public-storage,1;2;3
2-2-B-00119,Public Artifact Benign,data/public_artifact_benign/2-2-B-00119.pt,9bb5af28e2f583d97318f67ce67341807073a8ac6a72d4f1efad877cab6656f5,6747842,pt,F,pickle,,,dayuadg/public-storage,1;2;3
2-2-B-00120,Public Artifact Benign,data/public_artifact_benign/2-2-B-00120.pt,67104fdd78933192d2613cfc2bd0842a3d2b75076d258d97d751381b3e0019cf,23820738,pt,F,pickle,,,dayuadg/public-storage,1;2;3
2-2-B-00121,Public Artifact Benign,data/public_artifact_benign/2-2-B-00121.bin,1b0a22c92bc1e0625a87b2a9f499773b4d1aa70dba17dbeae9026c3f794d59d4,4920,bin,F,pickle,,,crypter70/IndoBERT-Sentiment-Analysis,1;2;3
2-2-B-00122,Public Artifact Benign,data/public_artifact_benign/2-2-B-00122.pt,215b890ed3ed0ac94368e343d8d4dbc1dcbec7eabb97a7ee21ac7d90e3f57549,143954035,pt,F,pickle,,,dayuadg/public-storage,1;2;3
2-2-B-00123,Public Artifact Benign,data/public_artifact_benign/2-2-B-00123.pt,1fd7e562f240a5debd48bf737753de6fb60c63f8664121bb522f090a885d8254,54791722,pt,F,pickle,,,dayuadg/public-storage,1;2;3
2-2-B-00129,Public Artifact Benign,data/public_artifact_benign/2-2-B-00129.bin,5ebde43ae2ac83dba702754d22ce54d42de274dbd6723dbddcc49ee0c37cbf62,5560,bin,F,pickle,,,polyglots/SinLlama_v01,1;2;3
2-2-B-00130,Public Artifact Benign,data/public_artifact_benign/2-2-B-00130.ckpt,5f176e2e018f2c8f54cbb8927f7ee64a948bfdb6960a4867645304e1f6e3134a,921591109,ckpt,F,pickle,,,ecmwf/aifs-ens-1.0,1;2;3
2-2-B-00131,Public Artifact Benign,data/public_artifact_benign/2-2-B-00131.bin,05f3e8b45a399048a49c017b3398829ad75dd651fec055c64c2502a1cf0585af,5304,bin,F,pickle,,,niobures/Chatterbox-TTS,1;2;3
2-2-B-00132,Public Artifact Benign,data/public_artifact_benign/2-2-B-00132.bin,caf2d9487b811388a1a37d6f826b4770c8f09cf905d8404252d9a70e86c80f14,5713,bin,F,pickle,,,niobures/Chatterbox-TTS,1;2;3
2-2-B-00133,Public Artifact Benign,data/public_artifact_benign/2-2-B-00133.bin,820ae2283c22956087467c090423666c0a0c0f43c70fc3b6f4a15c83bee791f4,5496,bin,F,pickle,,,niobures/Chatterbox-TTS,1;2;3
2-2-B-00134,Public Artifact Benign,data/public_artifact_benign/2-2-B-00134.bin,3ad1b851ec11d67e4d085f4a6f854146e4156257df5267eca566491537523572,5304,bin,F,pickle,,,niobures/Chatterbox-TTS,1;2;3
2-2-B-00135,Public Artifact Benign,data/public_artifact_benign/2-2-B-00135.pt,00ed385071314edeaeb7d8ce182fdbe483bbdf36d19feab770fe34c1009af608,52042817,pt,F,pickle,,,KanisornPutta/chess-model-yolov8m,1;2;3
2-2-B-00137,Public Artifact Benign,data/public_artifact_benign/2-2-B-00137.bin,919574f979bb70edaa6d1b576ac9b0febad4c854fa3305167e1847607f1b3994,8312,bin,F,pickle,,,microsoft/GUI-Actor-2B-Qwen2-VL,1;2;3
2-2-B-00141,Public Artifact Benign,data/public_artifact_benign/2-2-B-00141.bin,c394423d5a9794e102b3fe0ba99fba585beb6bf83b6dda40b12a3ca3bb45925c,4091,bin,F,pickle,,,DeepMount00/Italian_NER_XXL,1;2;3
2-2-B-00142,Public Artifact Benign,data/public_artifact_benign/2-2-B-00142.gz,513df3e38814c96270e6e613f340aca7a18f5861a0dcdf8943d7786b097f8a42,15090389,gz,F,pickle,,,stanfordmimi/MedVAE,1;2;3
2-2-B-00143,Public Artifact Benign,data/public_artifact_benign/2-2-B-00143.gz,8dab85e664fee5d30637efb97b8e7124520393b8c7d780c6b70e537f43366cd9,6056196,gz,F,pickle,,,stanfordmimi/MedVAE,1;2;3
2-2-B-00144,Public Artifact Benign,data/public_artifact_benign/2-2-B-00144.bin,c750e57c257ac1e584fd87aa4da0b9f5549b35a6c425590f389773df9c48e935,3963,bin,F,pickle,,,sentinet/suicidality,1;2;3
2-2-B-00145,Public Artifact Benign,data/public_artifact_benign/2-2-B-00145.bin,40b2e69ae211084b779938f00cd5804260dc10aece141a545f3ea11a70381d90,1296173892,bin,F,pickle,,,flair/ner-english-ontonotes-fast,1;2;3
2-2-B-00146,Public Artifact Benign,data/public_artifact_benign/2-2-B-00146.bin,1309a684e4dc3a12a79205e450d76389ead7b60e846fa36e8e2165cf788d07b8,6904,bin,F,pickle,,,StanfordAIMI/GREEN-RadLlama2-7b,1;2;3
2-2-B-00147,Public Artifact Benign,data/public_artifact_benign/2-2-B-00147.bin,3d9eb31f4925f42db4f735ce257100535d1ebbd738be28253c47b4fb08ae8ca1,4283,bin,F,pickle,,,double7/vicuna-68m,1;2;3
2-2-B-00148,Public Artifact Benign,data/public_artifact_benign/2-2-B-00148.bin,c7b858e7012dd2ba991edee27f5cd09f22cead225b1dcfc8f8d55fd73adac2a0,1474934456,bin,F,pickle,,,flair/ner-german,1;2;3
2-2-B-00149,Public Artifact Benign,data/public_artifact_benign/2-2-B-00149.pt,013c43543b0751b8918486ba96e01ee44a59040683a07f96cc22bcc2cb7785f8,118481010,pt,F,pickle,,,Ultralytics/YOLO11,1;2;3
2-2-B-00150,Public Artifact Benign,data/public_artifact_benign/2-2-B-00150.pt,21ea9b093b193dbdec00e852aab25043535d79ea39189ebda99a0a44e3d778a3,23827586,pt,F,pickle,,,Bingsu/adetailer,1;2;3
2-2-B-00151,Public Artifact Benign,data/public_artifact_benign/2-2-B-00151.pt,869e83fcdffdc7371fa4e34cd8e51c838cc729571d1635e5141e3075e9319dc0,6255593,pt,F,pickle,,,Ultralytics/YOLO11,1;2;3
2-2-B-00152,Public Artifact Benign,data/public_artifact_benign/2-2-B-00152.pt,cabe90049795dfc9a370b7934d6dec7f6b9e44a20e573b0ff81b7e205512c872,56096965,pt,F,pickle,,,Ultralytics/YOLO11,1;2;3
2-2-B-00153,Public Artifact Benign,data/public_artifact_benign/2-2-B-00153.pt,1060bda4a27012060eca246f9b2adeea22eabb045a1e58f8d229be29b7ebc2ba,20373161,pt,F,pickle,,,Ultralytics/YOLO11,1;2;3
2-2-B-00154,Public Artifact Benign,data/public_artifact_benign/2-2-B-00154.pt,eb9a06f63e2206c35d68d839b08c362429ebecf933ad54c1ad68b2fd001c17cf,45400152,pt,F,pickle,,,Ultralytics/YOLO11,1;2;3
2-2-B-00155,Public Artifact Benign,data/public_artifact_benign/2-2-B-00155.pt,1caa81c0195412efa411b632bcfb8c184939dddb6ae41f6a80c41b211ff257c3,20669228,pt,F,pickle,,,Ultralytics/YOLO11,1;2;3
2-2-B-00157,Public Artifact Benign,data/public_artifact_benign/2-2-B-00157.pt,4e53a5f5fd3ee2ae3361c62169c6bb3ed4ae251dd0e57606e230955aa52d919c,125090821,pt,F,pickle,,,Ultralytics/YOLO11,1;2;3
2-2-B-00159,Public Artifact Benign,data/public_artifact_benign/2-2-B-00159.pt,29b17eaf3a3117cbea906090dbedf9159f7c6a49db58ec8b99ed2dfde1cf6eb2,42459307,pt,F,pickle,,,Ultralytics/YOLO11,1;2;3
2-2-B-00160,Public Artifact Benign,data/public_artifact_benign/2-2-B-00160.bin,78c08b7cbd33eb522ffb739f8a56c4f32b059c46a410e82c2a3a639b393b3549,5496,bin,F,pickle,,,syssec-utd/py312-pylingual-v1-segmenter,1;2;3
2-2-B-00162,Public Artifact Benign,data/public_artifact_benign/2-2-B-00162.bin,daf1f703e6b0f1cc5f2a3c81ddb1ce0858a6c92738041dbc7c79a452bdd1a21e,4664,bin,F,pickle,,,Genereux-akotenou/BacteriaCDS-DNABERT-K6-89M,1;2;3
2-2-B-00163,Public Artifact Benign,data/public_artifact_benign/2-2-B-00163.bin,3d54ce5b6ba6bace2876c7bd073adb4a416243fd44d259b2abe29b94e0ce1bd5,6651,bin,F,pickle,,,zhiyuanyou/DeQA-Score-Mix3,1;2;3
2-2-B-00164,Public Artifact Benign,data/public_artifact_benign/2-2-B-00164.bin,1dfa89fbbc032bf4d7044dc467cb11bd629b59573d010b459bc483cb0af43a00,4600,bin,F,pickle,,,Genereux-akotenou/BacteriaTIS-DNABERT-K6-89M,1;2;3
2-2-B-00165,Public Artifact Benign,data/public_artifact_benign/2-2-B-00165.bin,79374cb9eced60d9bb0b3edcaf5a0e0c561b042526c20b911c4e9237a4d7ae4a,1296739140,bin,F,pickle,,,flair/ner-french,1;2;3
2-2-B-00167,Public Artifact Benign,data/public_artifact_benign/2-2-B-00167.bin,e04460da269f47b3bf717106d88618c2b070274deac81a16541f3583dcb6f60c,5496,bin,F,pickle,,,syssec-utd/py310-pylingual-v1-segmenter,1;2;3
